MDL_YR,FCTRY_CD,MDL_NM,SALE_MTH,QTY
2013,TSS,FIT,2013-07,51
2014,TSS,FIT,2013-07,9
2013,SSS,INSIGHT,2013-07,409
2013,HCM,MDX,2013-07,1266
2014,HMA,MDX,2013-07,4562
2012,HMA,ODYSSEY,2013-07,45
2013,HMA,PILOT,2013-07,13382
2013,HMA,RIDGELINE,2013-07,1592
2012,CSS,RL,2013-07,2
2014,CSS,RLX,2013-07,636
2013,MAP,TL,2013-07,1888
2013,CSS,TSX,2013-07,1639
2012,HCM,ZDX,2013-07,6
2013,CSS,ACCORD,2013-08,6
2014,CSS,ACCORD,2013-08,34
2012,MAP,ACCORD,2013-08,91
2013,ELP,RDX,2014-06,1
2014,ELP,RDX,2014-06,656
2012,HMA,RIDGELINE,2014-06,1
2012,CSS,RL,2014-06,1
2013,MAP,TL,2014-06,51
2014,MAP,TL,2014-06,1019
2013,HCM,ZDX,2014-06,3
2014,CSS,ACCORD,2014-07,42
2012,MAP,ACCORD,2014-07,1
2013,HCM,CIVIC,2014-07,191
2014,HCM,CIVIC,2014-07,11157
2013,HMIN,CIVIC,2014-07,199
2014,HMIN,CIVIC,2014-07,18497
2012,ELP,CROSSTOUR,2014-07,5
2013,HCM,CRV,2014-07,30
2014,HCM,CRV,2014-07,15649
2013,HDM,CRV,2014-07,6
2014,HDM,CRV,2014-07,1415
2013,SSS,CRZ,2014-07,44
2014,SSS,CRZ,2014-07,301
2013,CSS,FIT,2014-07,366
2015,HCL,FIT,2014-07,4698
2014,TSS,FIT,2014-07,44
2015,HMIN,ILX,2014-07,679
2011,SSS,INSIGHT,2014-07,1
2012,SSS,INSIGHT,2014-07,1
2013,HCM,MDX,2014-07,5
2014,HMA,MDX,2014-07,2632
2013,HMA,ODYSSEY,2014-07,3
2014,HMA,ODYSSEY,2014-07,10894
2013,HMA,PILOT,2014-07,4
2014,HMA,PILOT,2014-07,9574
2015,ELP,RDX,2014-07,3282
2012,MAP,RDX,2014-07,1
2013,HMA,RIDGELINE,2014-07,77
2014,HMA,RIDGELINE,2014-07,1264
2014,CSS,RLX,2014-07,200
2012,MAP,TL,2014-07,1
2013,CSS,TSX,2014-07,34
2014,CSS,TSX,2014-07,444
2012,HCM,ZDX,2014-07,4
2013,MAP,ACCORD,2014-08,163
2014,MAP,ACCORD,2014-08,45615
2012,HCM,CIVIC,2014-08,2
2012,HMIN,CIVIC,2014-08,2
2012,SSS,CIVIC,2014-08,3
2012,ELP,CROSSTOUR,2014-08,1
2013,ELP,CRV,2014-08,7
2014,ELP,CRV,2014-08,11556
2012,SSS,CRZ,2014-08,6
2015,HMIN,ILX,2014-08,1307
2015,HMA,MDX,2014-08,4656
2013,HMA,ODYSSEY,2014-08,1
2014,HMA,ODYSSEY,2014-08,10065
2012,HMA,PILOT,2014-08,1
2015,HMA,PILOT,2014-08,4415
2014,ELP,RDX,2014-08,116
2013,HMA,RIDGELINE,2014-08,83
2014,HMA,RIDGELINE,2014-08,1178
2015,CSS,RLX,2014-08,64
2013,MAP,TL,2014-08,15
2014,MAP,TL,2014-08,402
2015,MAP,TLX,2014-08,1867
2013,HCM,ZDX,2014-08,2
2014,CSS,ACCORD,2014-09,46
2012,MAP,ACCORD,2014-09,1
2015,MAP,ACCORD,2014-09,4614
2013,HCM,CIVIC,2014-09,90
2014,HCM,CIVIC,2014-09,10668
2013,HMIN,CIVIC,2014-09,104
2014,HMIN,CIVIC,2014-09,14346
2013,ELP,CROSSTOUR,2014-09,56
2014,ELP,CROSSTOUR,2014-09,751
2015,ELP,CRV,2014-09,5
2013,HCM,CRV,2014-09,14
2014,HCM,CRV,2014-09,14407
2013,HDM,CRV,2014-09,3
2014,HDM,CRV,2014-09,1824
2013,SSS,CRZ,2014-09,37
2014,SSS,CRZ,2014-09,236
2013,CSS,FIT,2014-09,61
2015,HCL,FIT,2014-09,6932
2014,TSS,FIT,2014-09,29
2013,HMIN,ILX,2014-09,16
2014,HMIN,ILX,2014-09,77
2013,SSS,INSIGHT,2014-09,98
2014,SSS,INSIGHT,2014-09,173
2013,HCM,MDX,2014-09,2
2014,HMA,MDX,2014-09,429
2015,HMA,ODYSSEY,2014-09,5362
2013,HMA,PILOT,2014-09,13
2014,HMA,PILOT,2014-09,1261
2012,HCM,CIVIC,2013-08,121
2013,HMIN,CIVIC,2013-08,20873
2012,SSS,CIVIC,2013-08,39
2012,ELP,CROSSTOUR,2013-08,105
2013,ELP,CRV,2013-08,10671
2014,ELP,CRV,2013-08,1864
2012,HCM,CRV,2013-08,2
2012,HDM,CRV,2013-08,4
2011,SSS,CRZ,2013-08,1
2012,SSS,CRZ,2013-08,96
2012,CSS,FIT,2013-08,24
2013,SSS,INSIGHT,2013-08,359
2011,HCM,MDX,2013-08,1
2012,HCM,MDX,2013-08,6
2012,HMA,ODYSSEY,2013-08,22
2012,HMA,PILOT,2013-08,8
2013,ELP,RDX,2013-08,135
2014,ELP,RDX,2013-08,3730
2013,HMA,RIDGELINE,2013-08,1503
2012,MAP,TL,2013-08,27
2012,CSS,TSX,2013-08,67
2013,HCM,ZDX,2013-08,20
2013,MAP,ACCORD,2013-09,21242
2014,MAP,ACCORD,2013-09,7239
2013,HCM,CIVIC,2013-09,11210
2012,HMIN,CIVIC,2013-09,98
2013,ELP,CROSSTOUR,2013-09,1343
2012,ELP,CRV,2013-09,3
2013,HCM,CRV,2013-09,7089
2014,HCM,CRV,2013-09,4673
2013,HDM,CRV,2013-09,2125
2013,SSS,CRZ,2013-09,233
2013,TSS,FCX,2013-09,4
2013,CSS,FIT,2013-09,4576
2013,TSS,FIT,2013-09,4
2014,TSS,FIT,2013-09,27
2013,HMIN,ILX,2013-09,553
2014,HMIN,ILX,2013-09,1057
2012,SSS,INSIGHT,2013-09,16
2013,HCM,MDX,2013-09,288
2014,HMA,MDX,2013-09,4845
2009,HMA,ODYSSEY,2013-09,1
2013,HMA,ODYSSEY,2013-09,561
2014,HMA,ODYSSEY,2013-09,8013
2013,HMA,PILOT,2013-09,10988
2014,HMA,PILOT,2013-09,151
2012,HMA,RIDGELINE,2013-09,54
2012,CSS,RL,2013-09,1
2014,CSS,RLX,2013-09,397
2013,MAP,TL,2013-09,1390
2014,MAP,TL,2013-09,29
2013,CSS,TSX,2013-09,1494
2011,HCM,ZDX,2013-09,1
2012,HCM,ZDX,2013-09,5
2013,MAP,ACCORD,2013-10,9878
2014,MAP,ACCORD,2013-10,15098
2012,HCM,CIVIC,2013-10,42
2012,HMIN,CIVIC,2013-10,105
2012,SSS,CIVIC,2013-10,27
2012,ELP,CROSSTOUR,2013-10,51
2013,ELP,CRV,2013-10,548
2014,ELP,CRV,2013-10,10723
2012,HCM,CRV,2013-10,1
2012,HDM,CRV,2013-10,2
2011,SSS,CRZ,2013-10,1
2012,SSS,CRZ,2013-10,53
2012,CSS,FIT,2013-10,8
2013,HMIN,ILX,2013-10,656
2014,HMIN,ILX,2013-10,1352
2012,SSS,INSIGHT,2013-10,8
2012,HCM,MDX,2013-10,1
2013,HMA,ODYSSEY,2013-10,159
2014,HMA,ODYSSEY,2013-10,8733
2012,HMA,PILOT,2013-10,8
2013,ELP,RDX,2013-10,19
2014,ELP,RDX,2013-10,3318
2013,HMA,RIDGELINE,2013-10,885
2014,HMA,RIDGELINE,2013-10,325
2012,MAP,TL,2013-10,26
2012,CSS,TSX,2013-10,41
2013,HCM,ZDX,2013-10,9
2014,CSS,ACCORD,2013-11,66
2011,MAP,ACCORD,2013-11,1
2012,MAP,ACCORD,2013-11,24
2013,HCM,CIVIC,2013-11,10119
2013,HMIN,CIVIC,2013-11,14873
2013,ELP,CROSSTOUR,2013-11,1162
2014,ELP,CROSSTOUR,2013-11,51
2012,ELP,CRV,2013-11,1
2013,HCM,CRV,2013-11,1091
2014,HCM,CRV,2013-11,9546
2013,HDM,CRV,2013-11,404
2015,ELP,RDX,2014-09,3765
2014,CSS,RLX,2014-09,81
2013,CSS,TSX,2014-09,8
2014,CSS,TSX,2014-09,68
2014,CSS,ACCORD,2014-10,34
2015,MAP,ACCORD,2014-10,12411
2015,HCM,CIVIC,2014-10,1006
2013,HMIN,CIVIC,2014-10,78
2014,HMIN,CIVIC,2014-10,13082
2012,SSS,CIVIC,2014-10,1
2012,ELP,CROSSTOUR,2014-10,1
2015,ELP,CROSSTOUR,2014-10,170
2013,ELP,CRV,2014-10,4
2014,ELP,CRV,2014-10,7924
2015,HCM,CRV,2014-10,869
2012,SSS,CRZ,2014-10,3
2015,SSS,CRZ,2014-10,10
2013,HMIN,ILX,2014-10,20
2014,HMIN,ILX,2014-10,66
2013,SSS,INSIGHT,2014-10,68
2014,SSS,INSIGHT,2014-10,154
2015,HMA,MDX,2014-10,5133
2015,HMA,ODYSSEY,2014-10,6778
2015,HMA,PILOT,2014-10,7266
2014,ELP,RDX,2014-10,21
2013,HMA,RIDGELINE,2014-10,35
2014,HMA,RIDGELINE,2014-10,764
2015,CSS,RLX,2014-10,187
2013,MAP,TL,2014-10,6
2014,MAP,TL,2014-10,100
2015,MAP,TLX,2014-10,4909
2010,HCM,ZDX,2014-10,1
2013,HCM,ZDX,2014-10,3
2013,MAP,ACCORD,2014-11,64
2014,MAP,ACCORD,2014-11,5442
2013,HCM,CIVIC,2014-11,35
2014,HCM,CIVIC,2014-11,5623
2012,HMIN,CIVIC,2014-11,1
2015,HMIN,CIVIC,2014-11,3981
2013,ELP,CROSSTOUR,2014-11,13
2014,ELP,CROSSTOUR,2014-11,701
2015,ELP,CRV,2014-11,8208
2013,HCM,CRV,2014-11,7
2014,HCM,CRV,2014-11,9941
2014,HDM,CRV,2014-11,2792
2013,SSS,CRZ,2014-11,15
2014,SSS,CRZ,2014-11,115
2013,CSS,FIT,2014-11,17
2015,HCL,FIT,2014-11,6204
2014,TSS,FIT,2014-11,4
2015,HMIN,ILX,2014-11,1515
2013,HCM,MDX,2014-11,1
2014,HMA,MDX,2014-11,96
2014,HMA,ODYSSEY,2014-11,506
2013,HMA,PILOT,2014-11,3
2014,HMA,PILOT,2014-11,349
2015,ELP,RDX,2014-11,3208
2014,CSS,RLX,2014-11,57
2012,MAP,TL,2014-11,1
2013,CSS,TSX,2014-11,1
2014,CSS,TSX,2014-11,16
2009,MAP,ACCORD,2014-12,6
2010,MAP,ACCORD,2014-12,6
2013,MAP,ACCORD,2014-12,57
2014,MAP,ACCORD,2014-12,2729
2009,ELP,CIVIC,2014-12,1
2012,HCM,CIVIC,2014-12,4
2015,HCM,CIVIC,2014-12,5622
2015,HMIN,CIVIC,2014-12,9525
2012,SSS,CIVIC,2014-12,2
2012,ELP,CROSSTOUR,2014-12,2
2015,ELP,CROSSTOUR,2014-12,245
2009,CSS,CRV,2014-12,2
2011,ELP,CRV,2014-12,6
2012,ELP,CRV,2014-12,9
2015,ELP,CRV,2014-12,9425
2013,HCM,CRV,2014-12,14
2014,HCM,CRV,2014-12,6289
2014,HDM,CRV,2014-12,2695
2013,SSS,CRZ,2014-12,15
2014,SSS,CRZ,2014-12,113
2010,CSS,FIT,2014-12,3
2013,CSS,FIT,2014-12,11
2015,HCL,FIT,2014-12,6167
2009,SSS,FIT,2014-12,4
2010,SSS,FIT,2014-12,1
2015,HMIN,ILX,2014-12,1509
2012,SSS,INSIGHT,2014-12,1
2009,HCM,MDX,2014-12,1
2010,HCM,MDX,2014-12,3
2013,HCM,MDX,2014-12,4
2014,HMA,MDX,2014-12,87
2014,HDM,CRV,2013-11,679
2013,SSS,CRZ,2013-11,226
2014,SSS,CRZ,2013-11,15
2013,CSS,FIT,2013-11,3912
2014,TSS,FIT,2013-11,23
2013,SSS,INSIGHT,2013-11,372
2013,HCM,MDX,2013-11,94
2014,HMA,MDX,2013-11,5685
2011,HMA,ODYSSEY,2013-11,1
2012,HMA,ODYSSEY,2013-11,2
2013,HMA,PILOT,2013-11,2549
2014,HMA,PILOT,2013-11,5224
2012,HMA,RIDGELINE,2013-11,23
2012,CSS,RL,2013-11,1
2014,CSS,RLX,2013-11,627
2013,MAP,TL,2013-11,803
2014,MAP,TL,2013-11,605
2013,CSS,TSX,2013-11,564
2014,CSS,TSX,2013-11,430
2012,HCM,ZDX,2013-11,4
2014,CSS,ACCORD,2013-12,26
2011,MAP,ACCORD,2013-12,1
2012,MAP,ACCORD,2013-12,15
2012,HCM,CIVIC,2013-12,12
2013,HMIN,CIVIC,2013-12,16027
2014,HMIN,CIVIC,2013-12,467
2012,SSS,CIVIC,2013-12,10
2012,ELP,CROSSTOUR,2013-12,32
2012,ELP,CRV,2013-12,1
2013,HCM,CRV,2013-12,820
2014,HCM,CRV,2013-12,12886
2013,HDM,CRV,2013-12,197
2014,HDM,CRV,2013-12,1299
2013,SSS,CRZ,2013-12,195
2014,SSS,CRZ,2013-12,136
2013,TSS,FCX,2013-12,2
2013,CSS,FIT,2013-12,4435
2014,TSS,FIT,2013-12,53
2013,SSS,INSIGHT,2013-12,389
2013,HCM,MDX,2013-12,77
2014,HMA,MDX,2013-12,6286
2012,HMA,ODYSSEY,2013-12,2
2012,HMA,PILOT,2013-12,3
2013,HMA,RIDGELINE,2013-12,604
2014,HMA,RIDGELINE,2013-12,852
2012,CSS,RL,2013-12,1
2014,CSS,RLX,2013-12,604
2013,MAP,TL,2013-12,401
2014,MAP,TL,2013-12,1252
2013,CSS,TSX,2013-12,326
2014,CSS,TSX,2013-12,631
2012,HCM,ZDX,2013-12,1
2013,MAP,ACCORD,2014-01,2585
2014,MAP,ACCORD,2014-01,20587
2013,HCM,CIVIC,2014-01,8455
2014,HCM,CIVIC,2014-01,1577
2012,HMIN,CIVIC,2014-01,10
2012,ELP,CROSSTOUR,2014-01,15
2012,ELP,CRV,2014-01,1
2013,HCM,CRV,2014-01,356
2014,HCM,CRV,2014-01,9807
2013,HDM,CRV,2014-01,92
2014,HDM,CRV,2014-01,1005
2013,SSS,CRZ,2014-01,119
2014,SSS,CRZ,2014-01,162
2013,TSS,FCX,2014-01,2
2013,CSS,FIT,2014-01,3427
2014,TSS,FIT,2014-01,44
2013,SSS,INSIGHT,2014-01,314
2014,SSS,INSIGHT,2014-01,47
2013,HCM,MDX,2014-01,47
2014,HMA,MDX,2014-01,4677
2012,HMA,ODYSSEY,2014-01,1
2013,HMA,PILOT,2014-01,127
2014,HMA,PILOT,2014-01,6821
2013,HMA,RIDGELINE,2014-01,423
2014,HMA,RIDGELINE,2014-01,883
2014,CSS,RLX,2014-01,453
2012,MAP,TL,2014-01,7
2013,CSS,TSX,2014-01,234
2014,CSS,TSX,2014-01,747
2012,HCM,ZDX,2014-01,5
2013,MAP,ACCORD,2014-02,2321
2014,MAP,ACCORD,2014-02,22308
2012,HCM,CIVIC,2014-02,7
2012,HMIN,CIVIC,2014-02,12
2012,SSS,CIVIC,2014-02,6
2013,ELP,CROSSTOUR,2014-02,719
2014,ELP,CROSSTOUR,2014-02,397
2013,HCM,CRV,2014-02,216
2014,HCM,CRV,2014-02,9946
2013,HDM,CRV,2014-02,44
2009,HMA,ODYSSEY,2014-12,1
2010,HMA,ODYSSEY,2014-12,3
2013,HMA,ODYSSEY,2014-12,1
2014,HMA,ODYSSEY,2014-12,331
2011,HMA,PILOT,2014-12,7
2012,HMA,PILOT,2014-12,5
2015,HMA,PILOT,2014-12,10616
2015,ELP,RDX,2014-12,4668
2010,HMA,RIDGELINE,2014-12,1
2013,HMA,RIDGELINE,2014-12,18
2014,HMA,RIDGELINE,2014-12,465
2014,CSS,RLX,2014-12,57
2013,CSS,TSX,2014-12,1
2014,CSS,TSX,2014-12,16
2012,HCM,ZDX,2014-12,2
2013,MAP,ACCORD,2015-01,25
2014,MAP,ACCORD,2015-01,936
2012,HCM,CIVIC,2015-01,1
2015,HCM,CIVIC,2015-01,6545
2012,HMIN,CIVIC,2015-01,1
2015,HMIN,CIVIC,2015-01,11156
2012,SSS,CIVIC,2015-01,2
2013,ELP,CROSSTOUR,2015-01,11
2014,ELP,CROSSTOUR,2015-01,292
2015,ELP,CRV,2015-01,8967
2013,HCM,CRV,2015-01,3
2014,HCM,CRV,2015-01,2308
2014,HDM,CRV,2015-01,1081
2013,SSS,CRZ,2015-01,13
2014,SSS,CRZ,2015-01,92
2014,TSS,FCX,2015-01,1
2013,CSS,FIT,2015-01,9
2015,HCL,FIT,2015-01,6030
2015,HMIN,ILX,2015-01,1189
2013,HCM,MDX,2015-01,1
2014,HMA,MDX,2015-01,34
2014,HMA,ODYSSEY,2015-01,137
2015,HMA,PILOT,2015-01,12645
2015,ELP,RDX,2015-01,4023
2014,CSS,RLX,2015-01,38
2014,CSS,TSX,2015-01,8
2013,MAP,ACCORD,2015-02,23
2014,MAP,ACCORD,2015-02,488
2013,HCM,CIVIC,2015-02,11
2014,HCM,CIVIC,2015-02,407
2015,HMIN,CIVIC,2015-02,12028
2012,ELP,CROSSTOUR,2015-02,2
2015,ELP,CROSSTOUR,2015-02,438
2015,ELP,CRV,2015-02,9769
2013,HCM,CRV,2015-02,3
2014,HCM,CRV,2015-02,1052
2014,HDM,CRV,2015-02,398
2013,SSS,CRZ,2015-02,7
2014,SSS,CRZ,2015-02,85
2013,CSS,FIT,2015-02,7
2015,HCL,FIT,2015-02,5570
2015,HMIN,ILX,2015-02,794
2016,MAP,ILX,2015-02,114
2014,HMA,MDX,2015-02,11
2013,HMA,ODYSSEY,2015-02,1
2014,HMA,ODYSSEY,2015-02,78
2014,HMA,PILOT,2015-02,138
2015,ELP,RDX,2015-02,3754
2013,HMA,RIDGELINE,2015-02,9
2014,HMA,RIDGELINE,2015-02,123
2014,CSS,RLX,2015-02,32
2014,CSS,TSX,2015-02,4
2014,CSS,ACCORD,2015-03,6
2015,MAP,ACCORD,2015-03,26886
2015,HCM,CIVIC,2015-03,9724
2013,HMIN,CIVIC,2015-03,26
2014,HMIN,CIVIC,2015-03,498
2012,SSS,CIVIC,2015-03,1
2013,ELP,CROSSTOUR,2015-03,5
2014,ELP,CROSSTOUR,2015-03,145
2014,ELP,CRV,2015-03,175
2015,HCM,CRV,2015-03,13382
2015,HDM,CRV,2015-03,2106
2012,SSS,CRZ,2015-03,3
2015,SSS,CRZ,2015-03,146
2013,HMIN,ILX,2015-03,3
2014,HMIN,ILX,2015-03,22
2013,SSS,INSIGHT,2015-03,20
2014,SSS,INSIGHT,2015-03,198
2015,HMA,MDX,2015-03,3618
2016,HMA,MDX,2015-03,2134
2015,HMA,ODYSSEY,2015-03,11565
2015,HMA,PILOT,2015-03,12632
2014,ELP,RDX,2015-03,2
2015,CSS,RLX,2015-03,160
2016,CSS,RLX,2015-03,10
2014,HDM,CRV,2014-02,973
2013,SSS,CRZ,2014-02,109
2014,SSS,CRZ,2014-02,189
2013,CSS,FIT,2014-02,3086
2014,TSS,FIT,2014-02,31
2013,SSS,INSIGHT,2014-02,272
2014,SSS,INSIGHT,2014-02,66
2013,HCM,MDX,2014-02,36
2014,HMA,MDX,2014-02,4519
2012,HMA,RIDGELINE,2014-02,9
2014,CSS,RLX,2014-02,372
2013,CSS,TSX,2014-02,156
2014,CSS,TSX,2014-02,746
2012,HCM,ZDX,2014-02,3
2014,CSS,ACCORD,2014-03,18
2012,MAP,ACCORD,2014-03,8
2013,HCM,CIVIC,2014-03,2814
2014,HCM,CIVIC,2014-03,6878
2013,HMIN,CIVIC,2014-03,3636
2014,HMIN,CIVIC,2014-03,14350
2012,ELP,CROSSTOUR,2014-03,12
2013,ELP,CRV,2014-03,41
2014,ELP,CRV,2014-03,13294
2012,SSS,CRZ,2014-03,15
2013,HMIN,ILX,2014-03,99
2014,HMIN,ILX,2014-03,1579
2012,SSS,INSIGHT,2014-03,3
2012,HCM,MDX,2014-03,1
2013,HMA,ODYSSEY,2014-03,19
2014,HMA,ODYSSEY,2014-03,10954
2013,HMA,PILOT,2014-03,59
2014,HMA,PILOT,2014-03,8794
2013,ELP,RDX,2014-03,16
2014,ELP,RDX,2014-03,4573
2013,HMA,RIDGELINE,2014-03,381
2014,HMA,RIDGELINE,2014-03,1148
2012,CSS,RL,2014-03,1
2013,MAP,TL,2014-03,98
2014,MAP,TL,2014-03,1904
2012,CSS,TSX,2014-03,7
2013,HCM,ZDX,2014-03,11
2013,MAP,ACCORD,2014-04,924
2014,MAP,ACCORD,2014-04,33139
2013,HCM,CIVIC,2014-04,1237
2014,HCM,CIVIC,2014-04,7715
2012,HMIN,CIVIC,2014-04,2
2012,ELP,CROSSTOUR,2014-04,6
2013,ELP,CRV,2014-04,22
2014,ELP,CRV,2014-04,13544
2012,SSS,CRZ,2014-04,15
2013,HMIN,ILX,2014-04,69
2014,HMIN,ILX,2014-04,1592
2013,SSS,INSIGHT,2014-04,272
2014,SSS,INSIGHT,2014-04,166
2012,HMA,ODYSSEY,2014-04,1
2013,HMA,PILOT,2014-04,30
2014,HMA,PILOT,2014-04,8739
2013,ELP,RDX,2014-04,2
2014,ELP,RDX,2014-04,3948
2013,HMA,RIDGELINE,2014-04,283
2014,HMA,RIDGELINE,2014-04,1047
2013,MAP,TL,2014-04,69
2014,MAP,TL,2014-04,1614
2012,CSS,TSX,2014-04,3
2013,HCM,ZDX,2014-04,12
2014,CSS,ACCORD,2014-05,44
2012,MAP,ACCORD,2014-05,3
2012,HCM,CIVIC,2014-05,4
2013,HMIN,CIVIC,2014-05,720
2014,HMIN,CIVIC,2014-05,21794
2012,SSS,CIVIC,2014-05,4
2013,ELP,CROSSTOUR,2014-05,173
2014,ELP,CROSSTOUR,2014-05,802
2013,HCM,CRV,2014-05,80
2014,HCM,CRV,2014-05,15206
2013,HDM,CRV,2014-05,14
2014,HDM,CRV,2014-05,1647
2013,SSS,CRZ,2014-05,75
2014,SSS,CRZ,2014-05,294
2013,CSS,FIT,2014-05,3345
2015,HCL,FIT,2014-05,7
2014,TSS,FIT,2014-05,39
2012,SSS,INSIGHT,2014-05,3
2013,HCM,MDX,2014-05,10
2014,HMA,MDX,2014-05,5606
2013,HMA,ODYSSEY,2014-05,6
2014,HMA,ODYSSEY,2014-05,12378
2015,ELP,RDX,2014-05,1956
2012,HMA,RIDGELINE,2014-05,2
2014,CSS,RLX,2014-05,309
2012,MAP,TL,2014-05,5
2014,MAP,TL,2015-03,22
2015,MAP,TLX,2015-03,3696
2013,MAP,ACCORD,2015-04,11
2014,MAP,ACCORD,2015-04,309
2015,HCM,CIVIC,2015-04,9511
2015,HMIN,CIVIC,2015-04,18290
2013,ELP,CROSSTOUR,2015-04,4
2014,ELP,CROSSTOUR,2015-04,104
2014,ELP,CRV,2015-04,83
2015,HCM,CRV,2015-04,12860
2015,HDM,CRV,2015-04,2334
2015,SSS,CRZ,2015-04,138
2016,HCL,HRV,2015-04,3
2013,HMIN,ILX,2015-04,1
2014,HMIN,ILX,2015-04,6
2015,HMA,MDX,2015-04,1322
2016,HMA,MDX,2015-04,3625
2014,HMA,ODYSSEY,2015-04,51
2015,HMA,PILOT,2015-04,11123
2014,ELP,RDX,2015-04,4
2015,CSS,RLX,2015-04,139
2016,CSS,RLX,2015-04,28
2014,MAP,TL,2015-04,10
2015,MAP,TLX,2015-04,4085
2014,CSS,ACCORD,2015-05,5
2012,MAP,ACCORD,2015-05,1
2015,MAP,ACCORD,2015-05,31019
2013,HCM,CIVIC,2015-05,4
2014,HCM,CIVIC,2015-05,168
2013,HMIN,CIVIC,2015-05,3
2014,HMIN,CIVIC,2015-05,285
2015,ELP,CROSSTOUR,2015-05,793
2015,ELP,CRV,2015-05,14116
2014,HCM,CRV,2015-05,157
2014,HDM,CRV,2015-05,29
2013,SSS,CRZ,2015-05,1
2014,SSS,CRZ,2015-05,63
2013,CSS,FIT,2015-05,1
2015,HCL,FIT,2015-05,6148
2015,HMIN,ILX,2015-05,123
2016,MAP,ILX,2015-05,1499
2013,SSS,INSIGHT,2015-05,8
2014,SSS,INSIGHT,2015-05,119
2014,HMA,MDX,2015-05,1
2015,HMA,ODYSSEY,2015-05,12374
2014,HMA,PILOT,2015-05,65
2015,ELP,RDX,2015-05,3624
2016,ELP,RDX,2015-05,1518
2014,HMA,RIDGELINE,2015-05,27
2014,CSS,RLX,2015-05,33
2014,CSS,TSX,2015-05,3
2014,CSS,ACCORD,2015-06,4
2015,MAP,ACCORD,2015-06,28479
2015,HCM,CIVIC,2015-06,9086
2013,HMIN,CIVIC,2015-06,5
2014,HMIN,CIVIC,2015-06,170
2013,ELP,CROSSTOUR,2015-06,1
2014,ELP,CROSSTOUR,2015-06,42
2015,ELP,CRV,2015-06,13731
2014,HCM,CRV,2015-06,56
2014,HDM,CRV,2015-06,15
2013,SSS,CRZ,2015-06,2
2014,SSS,CRZ,2015-06,64
2015,HCL,FIT,2015-06,4852
2016,HCL,FIT,2015-06,2
2015,HMIN,ILX,2015-06,57
2016,MAP,ILX,2015-06,1648
2013,SSS,INSIGHT,2015-06,12
2014,SSS,INSIGHT,2015-06,121
2014,HMA,MDX,2015-06,4
2015,HMA,ODYSSEY,2015-06,12038
2015,HMA,PILOT,2015-06,5816
2016,HMA,PILOT,2015-06,3584
2015,ELP,RDX,2015-06,1893
2016,ELP,RDX,2015-06,3373
2014,CSS,RLX,2015-06,31
2014,CSS,TSX,2015-06,2
2013,MAP,ACCORD,2015-07,3
2014,MAP,ACCORD,2015-07,134
2013,HCM,CIVIC,2015-07,3
2014,HCM,CIVIC,2015-07,56
2015,HMIN,CIVIC,2015-07,21648
2015,ELP,CROSSTOUR,2015-07,875
2014,ELP,CRV,2015-07,11
2015,HCM,CRV,2015-07,13945
2015,HDM,CRV,2015-07,3417
2015,SSS,CRZ,2015-07,223
2016,HCL,HRV,2015-07,5891
2014,HMIN,ILX,2015-07,2
2015,HMA,MDX,2015-07,117
2016,HMA,MDX,2015-07,4861
2013,CSS,TSX,2014-05,55
2014,CSS,TSX,2014-05,843
2014,CSS,ACCORD,2014-06,30
2012,MAP,ACCORD,2014-06,1
2013,HCM,CIVIC,2014-06,289
2014,HCM,CIVIC,2014-06,11620
2013,HMIN,CIVIC,2014-06,343
2014,HMIN,CIVIC,2014-06,22010
2012,ELP,CROSSTOUR,2014-06,5
2013,HCM,CRV,2014-06,43
2014,HCM,CRV,2014-06,14054
2013,HDM,CRV,2014-06,4
2014,HDM,CRV,2014-06,1283
2013,SSS,CRZ,2014-06,40
2014,SSS,CRZ,2014-06,259
2013,CSS,FIT,2014-06,1174
2015,HCL,FIT,2014-06,2615
2014,TSS,FIT,2014-06,41
2015,HMIN,ILX,2014-06,8
2012,SSS,INSIGHT,2014-06,1
2013,HCM,MDX,2014-06,8
2014,HMA,MDX,2014-06,4447
2013,HMA,ODYSSEY,2014-06,3
2014,HMA,ODYSSEY,2014-06,11454
2013,HMA,PILOT,2014-06,9
2014,HMA,PILOT,2014-06,10010
2015,ELP,RDX,2014-06,3059
2013,HMA,RIDGELINE,2014-06,108
2014,HMA,RIDGELINE,2014-06,1273
2014,CSS,RLX,2014-06,243
2012,MAP,TL,2014-06,2
2013,CSS,TSX,2014-06,35
2014,CSS,TSX,2014-06,690
2013,MAP,ACCORD,2014-07,229
2014,MAP,ACCORD,2014-07,34837
2012,HCM,CIVIC,2014-07,2
2012,HMIN,CIVIC,2014-07,2
2012,SSS,CIVIC,2014-07,3
2013,ELP,CROSSTOUR,2014-07,91
2014,ELP,CROSSTOUR,2014-07,751
2013,ELP,CRV,2014-07,9
2014,ELP,CRV,2014-07,11396
2011,SSS,CRZ,2014-07,1
2012,SSS,CRZ,2014-07,11
2013,HMIN,ILX,2014-07,54
2014,HMIN,ILX,2014-07,506
2013,SSS,INSIGHT,2014-07,124
2014,SSS,INSIGHT,2014-07,162
2012,HCM,MDX,2014-07,1
2015,HMA,MDX,2014-07,3626
2012,HMA,PILOT,2014-07,1
2015,HMA,PILOT,2014-07,1362
2013,ELP,RDX,2014-07,3
