id,species,margin1,margin2,margin3,margin4,margin5,margin6,margin7,margin8,margin9,margin10,margin11,margin12,margin13,margin14,margin15,margin16,margin17,margin18,margin19,margin20,margin21,margin22,margin23,margin24,margin25,margin26,margin27,margin28,margin29,margin30,margin31,margin32,margin33,margin34,margin35,margin36,margin37,margin38,margin39,margin40,margin41,margin42,margin43,margin44,margin45,margin46,margin47,margin48,margin49,margin50,margin51,margin52,margin53,margin54,margin55,margin56,margin57,margin58,margin59,margin60,margin61,margin62,margin63,margin64,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28,shape29,shape30,shape31,shape32,shape33,shape34,shape35,shape36,shape37,shape38,shape39,shape40,shape41,shape42,shape43,shape44,shape45,shape46,shape47,shape48,shape49,shape50,shape51,shape52,shape53,shape54,shape55,shape56,shape57,shape58,shape59,shape60,shape61,shape62,shape63,shape64,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64
952,Phildelphus,0.013672,0.035156,0.044922,0.017578,0.03125,0.0625,0.054688,0,0.003906,0.027344,0.027344,0.001953,0.03125,0.001953,0.003906,0,0.015625,0.029297,0.021484,0.007812,0.005859,0,0,0,0,0.015625,0,0.039062,0.041016,0.013672,0,0.001953,0.007812,0,0.019531,0.037109,0.023438,0.03125,0.001953,0.001953,0.023438,0.011719,0.009766,0.009766,0.029297,0.009766,0.003906,0.001953,0.001953,0,0.021484,0.001953,0.037109,0.001953,0.029297,0,0.007812,0.019531,0.03125,0.03125,0,0.001953,0.041016,0.001953,0.00047349,0.00045433,0.00043344,0.00041953,0.0003967,0.00037337,0.00035675,0.00034205,0.00032858,0.00030874,0.00029733,0.00028268,0.00026901,0.00026036,0.00025209,0.00026781,0.00025568,0.00028507,0.00027439,0.00031026,0.00030898,0.0003367,0.00036221,0.00038218,0.00042656,0.00044532,0.00046679,0.00049289,0.00052479,0.0005627,0.00060524,0.00063572,0.00060251,0.00056814,0.00054264,0.0005192,0.00049283,0.00044809,0.00042601,0.0004061,0.00037152,0.00034991,0.00033106,0.00030703,0.00029945,0.00028625,0.0002832,0.00028879,0.00026452,0.00027737,0.00027426,0.00029635,0.00030944,0.00031173,0.00032278,0.00033347,0.00034416,0.00036267,0.00038838,0.00040761,0.00043536,0.0004463,0.00050004,0.00050505,0.000977,0.011719,0.000977,0.040039,0,0,0.005859,0.004883,0.048828,0.007812,0,0,0.009766,0.097656,0,0.006836,0.003906,0.003906,0.077148,0.019531,0.00293,0.011719,0.012695,0.043945,0.040039,0,0,0,0.033203,0.021484,0.032227,0,0.018555,0,0.016602,0.000977,0.004883,0.000977,0.006836,0.051758,0,0.004883,0.001953,0,0.019531,0,0.026367,0,0.046875,0.043945,0,0.057617,0.020508,0.048828,0,0,0.006836,0,0.056641,0,0.004883,0,0.020508,0.001953
954,Alnus_Rubra,0.001953,0,0.003906,0.007812,0.017578,0,0.025391,0,0,0.009766,0.003906,0.025391,0.005859,0.003906,0.041016,0,0.03125,0.003906,0.001953,0.001953,0.042969,0.03125,0,0.041016,0.007812,0.023438,0.003906,0.011719,0.007812,0.011719,0.017578,0.003906,0.005859,0.007812,0,0.019531,0.003906,0.015625,0.039062,0.029297,0.001953,0.005859,0.046875,0.007812,0.001953,0.019531,0.037109,0.13281,0,0.054688,0.017578,0.001953,0.035156,0.015625,0.048828,0.025391,0.001953,0.007812,0.005859,0.001953,0,0.013672,0.003906,0.001953,0.000862,0.00087745,0.0008239,0.00075339,0.00068062,0.00060981,0.00054336,0.00047559,0.00041626,0.00037796,0.00037262,0.0004115,0.00048741,0.00056512,0.00056004,0.00048246,0.00040903,0.00035115,0.00035285,0.00038952,0.00045052,0.00051561,0.00058566,0.00065369,0.00072571,0.00080014,0.00086448,0.00086667,0.00084944,0.00082864,0.00079181,0.00077939,0.0007347,0.00069541,0.00066257,0.0006539,0.00060119,0.00057005,0.00050555,0.00051088,0.00049691,0.00050654,0.0004829,0.00040415,0.00032562,0.0002471,0.00029321,0.00037072,0.00043076,0.0004573,0.00048084,0.00053092,0.00054985,0.00056763,0.00058148,0.00057661,0.00056946,0.00063304,0.00069638,0.00071131,0.00075526,0.00077938,0.00080808,0.00084276,0.027344,0.005859,0.018555,0.021484,0.000977,0,0.029297,0.005859,0.007812,0.021484,0.058594,0,0.000977,0.009766,0,0,0.00293,0.000977,0.03125,0.005859,0,0.029297,0.010742,0.001953,0.029297,0.016602,0.003906,0.005859,0.055664,0.004883,0.077148,0.000977,0,0.00293,0.000977,0,0,0.014648,0.041016,0.027344,0.003906,0.00293,0.044922,0.001953,0.00293,0.001953,0.057617,0,0.017578,0.058594,0.012695,0.018555,0.021484,0.057617,0,0.001953,0.011719,0.006836,0.022461,0,0,0.025391,0.007812,0.048828
955,Quercus_Afares,0.009766,0.011719,0.033203,0.029297,0.003906,0.011719,0.013672,0.005859,0.007812,0.019531,0.017578,0.011719,0.027344,0.007812,0.005859,0,0.029297,0.021484,0.011719,0.011719,0.046875,0.003906,0,0.001953,0.011719,0.013672,0.001953,0.009766,0.035156,0.011719,0.003906,0.001953,0.035156,0,0.011719,0.033203,0.033203,0.021484,0.011719,0.007812,0,0.021484,0.048828,0.003906,0.033203,0.003906,0.021484,0.005859,0.001953,0.050781,0.048828,0,0.025391,0.003906,0.001953,0.003906,0.021484,0.021484,0.046875,0.007812,0.001953,0,0.033203,0.003906,0.00048537,0.00047838,0.00044612,0.00042978,0.00041609,0.00045718,0.00047629,0.0004351,0.00044997,0.00048146,0.00051797,0.00052575,0.00055297,0.00053981,0.00053686,0.00053905,0.00050889,0.0004438,0.0003848,0.00032329,0.00027294,0.00022662,0.00026092,0.00032027,0.00039141,0.00043822,0.0004536,0.00045504,0.00039436,0.0003093,0.00030362,0.00039045,0.0004345,0.00047061,0.00040805,0.00043677,0.00048609,0.00049894,0.00053392,0.00056525,0.00059089,0.00054108,0.00048687,0.00051271,0.0004635,0.00038182,0.00044895,0.00047654,0.00042503,0.00039425,0.00029783,0.00037083,0.0004348,0.00045478,0.00041477,0.00040577,0.00035835,0.00038214,0.00044183,0.00050643,0.00048789,0.00048098,0.00049763,0.00051006,0.0625,0.005859,0.001953,0.007812,0.001953,0,0.046875,0.005859,0.011719,0.026367,0.000977,0,0.014648,0.017578,0,0.015625,0.003906,0.000977,0.033203,0.004883,0,0.001953,0.020508,0,0.011719,0,0.073242,0.000977,0.049805,0.005859,0.079102,0,0,0.030273,0.000977,0,0,0.017578,0.026367,0.004883,0.022461,0.003906,0.030273,0.10254,0.009766,0.007812,0.054688,0,0.006836,0.038086,0.00293,0.001953,0,0.044922,0.001953,0,0.001953,0,0.007812,0,0,0.003906,0.024414,0.047852
956,Acer_Pictum,0,0.001953,0.027344,0.052734,0.003906,0,0,0,0.037109,0.001953,0.042969,0,0.03125,0.003906,0,0,0.007812,0.052734,0.013672,0.013672,0.023438,0.003906,0,0,0.001953,0.007812,0,0.011719,0.097656,0.007812,0.003906,0,0.027344,0.005859,0,0.039062,0.009766,0.019531,0.001953,0,0,0.050781,0,0.001953,0.12891,0.001953,0.003906,0,0.001953,0.003906,0.023438,0.001953,0,0.001953,0,0,0.009766,0.087891,0.060547,0.025391,0,0.001953,0.037109,0.003906,0.00081748,0.0008277,0.00078073,0.00074851,0.00072947,0.00069633,0.00070921,0.0007263,0.00069831,0.0007014,0.00073172,0.00072067,0.00073184,0.00072938,0.00071702,0.0007678,0.00084519,0.00084003,0.00076762,0.0007115,0.00070181,0.00070661,0.00067735,0.00069666,0.00073033,0.00069882,0.00068759,0.00071539,0.00076744,0.00074606,0.00074283,0.00079017,0.00078884,0.00077416,0.00079874,0.00082626,0.00078311,0.00073669,0.00076997,0.00077377,0.00072369,0.00071134,0.00069939,0.0006899,0.00069278,0.00070113,0.00073241,0.0007963,0.00081936,0.00075166,0.00069875,0.00066229,0.00065022,0.00065456,0.00069541,0.00073643,0.00070522,0.0007073,0.00075189,0.00081545,0.0008031,0.00077178,0.00075124,0.00075272,0,0.010742,0.021484,0.000977,0.068359,0,0.000977,0.046875,0.00293,0,0,0.001953,0,0.021484,0,0,0.006836,0.001953,0.000977,0.024414,0,0.02832,0.024414,0,0.015625,0,0.023438,0.001953,0.017578,0.011719,0.013672,0,0,0.02832,0.009766,0,0,0.009766,0.007812,0.000977,0.003906,0,0.024414,0.17285,0.032227,0.03125,0.018555,0.020508,0.006836,0.032227,0,0.001953,0,0.005859,0.19824,0,0.014648,0,0.016602,0,0,0.000977,0,0.015625
958,Quercus_Alnifolia,0.017578,0.029297,0.03125,0.005859,0.003906,0.037109,0.039062,0.003906,0,0.017578,0.011719,0.019531,0.048828,0.005859,0.017578,0,0.015625,0.011719,0.001953,0.019531,0.037109,0,0,0,0.007812,0.023438,0,0.009766,0.035156,0,0.011719,0,0.013672,0.001953,0.023438,0.035156,0.027344,0.037109,0.015625,0.005859,0,0.013672,0.033203,0.011719,0.011719,0.003906,0.046875,0.021484,0,0.013672,0.052734,0,0.023438,0,0.03125,0.001953,0.017578,0.009766,0.035156,0.003906,0.003906,0,0.041016,0,0.00092993,0.00092787,0.00085492,0.00078817,0.00072858,0.00066839,0.00060711,0.00054428,0.00048116,0.00041774,0.00035404,0.00029129,0.00023161,0.00017608,0.00013427,0.00011618,0.00013468,0.00017364,0.00022606,0.00028454,0.00034678,0.00041054,0.00047531,0.00054208,0.00060824,0.00067443,0.00074122,0.00080742,0.00087422,0.00094219,0.0010126,0.0010782,0.0011073,0.0010743,0.001005,0.00094136,0.00086803,0.00079797,0.0007305,0.00066617,0.00060391,0.00054459,0.00048791,0.0004356,0.00038505,0.00033931,0.00029853,0.0002662,0.00024395,0.00023198,0.00023321,0.0002559,0.00028601,0.00032331,0.00036724,0.0004159,0.00046717,0.00052076,0.0005761,0.00063372,0.00069381,0.00075385,0.00080288,0.00085997,0.006836,0.004883,0,0.045898,0,0.012695,0.011719,0,0.004883,0.032227,0.000977,0,0.009766,0,0,0,0.005859,0,0.16406,0.000977,0,0,0.009766,0.086914,0.019531,0.072266,0.001953,0,0.007812,0.009766,0.023438,0,0.026367,0,0,0,0.043945,0,0.019531,0.0625,0.00293,0,0.001953,0,0.013672,0,0.012695,0,0.010742,0,0,0,0.10449,0.10742,0,0,0.001953,0.011719,0.025391,0.00293,0,0.010742,0.003906,0.004883
959,Tilia_Oliveri,0.003906,0.007812,0.046875,0.029297,0.039062,0.039062,0.027344,0,0.003906,0.023438,0,0.001953,0.019531,0,0.025391,0,0.011719,0.007812,0.017578,0.011719,0.009766,0.001953,0.001953,0.015625,0.001953,0.03125,0,0.037109,0.015625,0.019531,0.011719,0.003906,0.009766,0,0.021484,0.009766,0.027344,0.048828,0.025391,0.005859,0.03125,0.015625,0.003906,0.027344,0.005859,0.011719,0.023438,0.017578,0.019531,0.007812,0.017578,0.005859,0.033203,0.013672,0.035156,0.003906,0.009766,0.003906,0.025391,0.025391,0.007812,0,0.035156,0.003906,0.0012663,0.0011931,0.0011197,0.001047,0.00097532,0.00090548,0.00083594,0.00076847,0.00070099,0.00063453,0.00057276,0.00051482,0.00046212,0.00041469,0.00037125,0.00034005,0.00032465,0.0003228,0.00033843,0.00037291,0.00041632,0.00047586,0.00053194,0.00058759,0.0006467,0.00071372,0.00078056,0.00084771,0.00091712,0.00098713,0.0010587,0.0011308,0.0011601,0.0010878,0.0010225,0.00095241,0.00088507,0.00081957,0.00075543,0.0006907,0.00062931,0.00056844,0.00051446,0.00045998,0.00041346,0.00037721,0.0003544,0.00034067,0.00034421,0.00036132,0.00039328,0.00043431,0.00048671,0.00054431,0.00060283,0.00066701,0.00073053,0.00079725,0.00086643,0.00093577,0.0010063,0.0010796,0.0011554,0.0012329,0.00293,0.003906,0.000977,0.094727,0,0,0.003906,0.00293,0,0.066406,0,0,0,0,0,0,0.006836,0,0.03418,0.004883,0,0,0.018555,0.058594,0.046875,0.014648,0.020508,0,0.014648,0,0.00293,0,0.22949,0,0.000977,0,0.075195,0,0.042969,0.042969,0.041992,0,0.047852,0,0.018555,0,0.019531,0,0.000977,0.012695,0,0,0.035156,0.004883,0,0,0.004883,0.000977,0.015625,0,0,0,0,0.006836
960,Acer_Palmatum,0,0,0.003906,0.019531,0.10156,0,0,0.007812,0.029297,0.001953,0,0,0.003906,0.021484,0.001953,0,0.015625,0,0.082031,0.001953,0,0.003906,0.015625,0.023438,0.007812,0.013672,0.003906,0.017578,0.005859,0.03125,0.023438,0.054688,0.001953,0,0.001953,0.003906,0,0.005859,0.005859,0.013672,0.16211,0.013672,0,0.019531,0,0.042969,0.003906,0,0.048828,0.001953,0,0,0.039062,0.041016,0.001953,0,0.001953,0.001953,0.003906,0.072266,0,0.005859,0.005859,0.007812,0.0010665,0.0011419,0.0010992,0.0010242,0.00095372,0.00089007,0.00084525,0.00081653,0.00079444,0.00076531,0.00074413,0.00072787,0.00069653,0.00067407,0.00066453,0.0006568,0.00064304,0.00064524,0.00065235,0.00066051,0.00066274,0.00067045,0.0006775,0.00068844,0.00071721,0.00074604,0.00077597,0.00081069,0.00084698,0.00086481,0.00088309,0.00090095,0.00091778,0.00092577,0.00092496,0.00091587,0.00087512,0.00083266,0.00079303,0.00076987,0.00073629,0.00070485,0.00068119,0.00065948,0.00064626,0.00065292,0.00064331,0.00064977,0.00064995,0.00066231,0.00067559,0.00068501,0.00069441,0.00070695,0.00072363,0.00075473,0.00078023,0.00080696,0.00083131,0.00084325,0.00085913,0.00087835,0.0009153,0.00099368,0.003906,0,0.000977,0,0.1416,0,0.018555,0.016602,0,0,0,0.3252,0,0,0,0,0,0,0.025391,0.003906,0,0,0.012695,0.007812,0,0.003906,0,0.003906,0.00293,0,0.013672,0,0,0.012695,0,0,0,0.060547,0.001953,0.014648,0,0,0.000977,0,0.083008,0.035156,0.000977,0.03125,0,0.00293,0,0,0,0.056641,0.006836,0,0.091797,0,0.000977,0,0,0.009766,0,0.008789
961,Quercus_Variabilis,0.007812,0.013672,0.10352,0.011719,0.011719,0.007812,0.009766,0.001953,0.003906,0.009766,0.013672,0.023438,0.042969,0,0.052734,0,0.011719,0.013672,0.009766,0.013672,0.001953,0,0,0,0.007812,0.025391,0,0.023438,0.03125,0.021484,0.005859,0.001953,0.009766,0.001953,0.005859,0.027344,0.025391,0.066406,0.037109,0.017578,0.013672,0.009766,0.007812,0.023438,0.019531,0.017578,0.017578,0.005859,0.013672,0,0.035156,0,0.03125,0.023438,0,0.001953,0.015625,0.015625,0.037109,0.007812,0.001953,0,0.027344,0,0.00063997,0.00053106,0.00042679,0.00032915,0.00024449,0.00030277,0.00039659,0.00049042,0.00054732,0.00053965,0.00049048,0.00045716,0.00050113,0.0005694,0.00060863,0.00068177,0.00077862,0.00086329,0.00093669,0.0010231,0.0010285,0.00092617,0.00082742,0.00082717,0.00078266,0.00070179,0.00066802,0.00060799,0.00051798,0.0005481,0.00059182,0.00060933,0.00052377,0.00042829,0.00034556,0.000355,0.00043491,0.00052578,0.00062909,0.00064303,0.00055866,0.00045713,0.00047321,0.00056203,0.00066016,0.00073439,0.00067564,0.00057996,0.00064163,0.00073363,0.00079295,0.00078483,0.00081492,0.00074401,0.00065857,0.00071321,0.00076155,0.00069464,0.0006028,0.00050245,0.00047121,0.00055678,0.00064398,0.00067811,0.020508,0.03418,0.009766,0.007812,0.049805,0,0.030273,0.026367,0,0.00293,0,0,0,0,0,0,0,0.008789,0,0.011719,0,0,0.045898,0,0.011719,0,0.077148,0.023438,0,0,0.004883,0,0.000977,0.074219,0,0,0,0.060547,0.027344,0.006836,0.006836,0,0.064453,0.019531,0.017578,0.1084,0.025391,0.12402,0,0,0,0,0.000977,0,0.039062,0,0.017578,0,0.001953,0,0,0,0,0.039062
962,Acer_Circinatum,0,0,0.003906,0.011719,0.029297,0,0.007812,0,0.005859,0.001953,0,0.013672,0,0.019531,0.035156,0,0.007812,0.001953,0.037109,0.005859,0.007812,0.021484,0.011719,0.03125,0.03125,0.029297,0.033203,0.007812,0,0.017578,0.037109,0.070312,0.013672,0.005859,0,0,0.007812,0.001953,0.019531,0.011719,0.054688,0.015625,0.039062,0.019531,0,0.027344,0.007812,0.023438,0.054688,0,0,0.023438,0.058594,0.042969,0.019531,0.007812,0.001953,0,0.001953,0.009766,0.001953,0.035156,0.003906,0.009766,0.00073691,0.00070741,0.00068733,0.00067663,0.00067761,0.00066284,0.00062159,0.00061781,0.00069392,0.00069311,0.000678,0.0006603,0.00062394,0.00060105,0.00058834,0.00055908,0.00051321,0.00053344,0.00060032,0.0005202,0.00052541,0.00057069,0.00059505,0.00061829,0.00063876,0.00066578,0.00067582,0.0006913,0.00069065,0.00062805,0.00063564,0.0006513,0.00068819,0.00069413,0.00071135,0.00072654,0.00076232,0.00076468,0.00067984,0.00060071,0.00051019,0.00041843,0.00034891,0.00039401,0.0004414,0.00050602,0.00056041,0.00059966,0.00065809,0.00070883,0.00077389,0.00083543,0.00075648,0.00067745,0.00062655,0.00056067,0.00053633,0.00048165,0.00043339,0.00043355,0.00051725,0.00059415,0.00067813,0.00075245,0.02832,0,0.007812,0.007812,0.043945,0,0.023438,0.042969,0,0.007812,0.0625,0.030273,0,0,0,0,0,0,0.006836,0.011719,0,0.047852,0.003906,0,0.000977,0.006836,0.009766,0,0.039062,0,0.045898,0,0,0.052734,0,0,0,0.036133,0.015625,0.008789,0.000977,0,0.008789,0.03125,0.00293,0.048828,0.051758,0.030273,0,0.063477,0.02832,0,0.001953,0.03125,0.083008,0,0.000977,0,0.022461,0,0,0.020508,0,0.032227
963,Ilex_Aquifolium,0.023438,0.10352,0.041016,0.005859,0,0.17383,0,0,0.003906,0.007812,0.023438,0.007812,0.074219,0.007812,0.015625,0,0.017578,0.021484,0.003906,0.003906,0.015625,0.003906,0,0,0.003906,0.005859,0.005859,0.001953,0.035156,0.003906,0,0.001953,0.001953,0,0.005859,0.033203,0.015625,0.039062,0.009766,0.001953,0,0,0.035156,0.005859,0.005859,0.003906,0.03125,0.021484,0,0.003906,0.054688,0,0.007812,0.001953,0.003906,0.003906,0.011719,0.001953,0.025391,0,0,0,0.060547,0,0.0010678,0.0010129,0.00095637,0.00089983,0.00084487,0.00078685,0.00074081,0.00069718,0.00065758,0.00062611,0.0005969,0.00056799,0.0005463,0.00052301,0.00050909,0.00050524,0.00050891,0.0005236,0.00054719,0.00056994,0.00060842,0.00064865,0.00068712,0.0007318,0.00077153,0.00081715,0.00086321,0.00090364,0.00091891,0.00092117,0.00090515,0.00089431,0.00096746,0.00096263,0.00092255,0.00092893,0.00090837,0.00086593,0.00081648,0.00077034,0.0007294,0.00068459,0.0006414,0.00060362,0.00057115,0.00054599,0.00049802,0.0005031,0.00050328,0.00050062,0.00051188,0.00052654,0.00054359,0.00057697,0.0006026,0.00064781,0.00069402,0.00074137,0.00079153,0.00084986,0.00091021,0.00097087,0.0010327,0.0010859,0.003906,0.011719,0.009766,0,0.02832,0.014648,0,0.010742,0,0,0,0.31641,0.001953,0,0,0,0.037109,0.000977,0,0.019531,0,0,0.001953,0,0,0,0.012695,0.009766,0,0.016602,0,0,0,0.019531,0.019531,0,0,0.001953,0,0,0,0,0.000977,0.079102,0,0.014648,0.000977,0.043945,0,0,0,0,0,0,0.3125,0,0.000977,0,0,0,0,0,0,0.009766
966,Pterocarya_Stenoptera,0.001953,0.001953,0.007812,0.025391,0.025391,0,0.027344,0,0.001953,0.013672,0.011719,0.015625,0.007812,0.001953,0.029297,0,0.017578,0.003906,0.009766,0.005859,0.011719,0.005859,0,0,0.009766,0.027344,0.001953,0.019531,0.003906,0.041016,0.046875,0.056641,0.005859,0,0.007812,0.007812,0.003906,0.046875,0.039062,0.027344,0.021484,0.021484,0.005859,0.03125,0.013672,0.035156,0.056641,0.019531,0.03125,0,0.009766,0,0.023438,0.035156,0.052734,0.021484,0.005859,0.011719,0.015625,0.013672,0,0,0.001953,0,0.0011911,0.0011452,0.0011124,0.0010536,0.00098287,0.00093147,0.00087983,0.00083191,0.00078462,0.00074237,0.00070708,0.00067542,0.0006639,0.00066018,0.00065549,0.00064834,0.00064725,0.00065275,0.00065964,0.00067252,0.00068956,0.00071496,0.00074262,0.00077646,0.0008149,0.00085946,0.00091042,0.00096458,0.0010182,0.0010788,0.0011437,0.0012223,0.0012489,0.0011661,0.0010847,0.001018,0.00095252,0.00089582,0.00084711,0.00079808,0.00075808,0.00073139,0.00070317,0.00067019,0.00064899,0.00064129,0.00063598,0.00063252,0.00062662,0.00063189,0.00064793,0.00066586,0.00069268,0.00072329,0.00075966,0.00080157,0.00085508,0.00091117,0.00097248,0.0010313,0.0010881,0.0011702,0.0012551,0.0012803,0,0.001953,0.00293,0.077148,0,0.003906,0,0,0.018555,0.001953,0.009766,0,0.007812,0.022461,0,0.001953,0.000977,0,0.010742,0.008789,0,0.001953,0,0.016602,0.02832,0.026367,0,0,0.043945,0.025391,0.061523,0,0.16895,0,0.016602,0,0.012695,0,0.004883,0.006836,0.05957,0.013672,0.013672,0,0,0,0.001953,0,0.041992,0.019531,0,0.015625,0.079102,0.023438,0,0,0,0.027344,0.013672,0,0,0.025391,0.082031,0
968,Crataegus_Monogyna,0.001953,0.001953,0.015625,0.017578,0.019531,0.005859,0.011719,0,0.005859,0.007812,0.001953,0.033203,0.019531,0.003906,0.048828,0,0.001953,0.009766,0.027344,0.003906,0.009766,0.015625,0,0.050781,0.013672,0.019531,0.003906,0.009766,0.029297,0.005859,0.027344,0.017578,0.005859,0,0.003906,0.001953,0.009766,0.029297,0.042969,0.013672,0.015625,0.005859,0.019531,0.011719,0.025391,0.021484,0.019531,0.089844,0.035156,0.009766,0.003906,0,0.041016,0.023438,0.019531,0.013672,0.015625,0.009766,0.017578,0.011719,0,0.011719,0.017578,0.011719,0.00070721,0.00067859,0.00065322,0.0006451,0.00064318,0.00064005,0.00063515,0.00064307,0.00067193,0.00066469,0.0006688,0.00068024,0.00070582,0.00073472,0.00075967,0.000788,0.00081512,0.00083187,0.00082449,0.00078525,0.00076045,0.00080858,0.00080612,0.00082823,0.00083228,0.00081615,0.00077812,0.00073609,0.0007027,0.00067666,0.00066099,0.00065334,0.00064202,0.00063868,0.00063777,0.00065314,0.00068793,0.00067513,0.00066587,0.0006864,0.00072405,0.00079867,0.00071886,0.0006865,0.0007068,0.00074306,0.00078994,0.00085514,0.00078169,0.00075617,0.00078055,0.00079225,0.00080499,0.00080526,0.00079476,0.00078779,0.00078459,0.00080357,0.00085788,0.00085829,0.00080787,0.00077018,0.0007314,0.00072018,0.005859,0,0,0.009766,0,0,0.00293,0,0.007812,0.1084,0.016602,0,0,0.010742,0,0.001953,0.000977,0,0.061523,0,0,0.001953,0,0.006836,0.001953,0.070312,0.00293,0,0.012695,0,0.008789,0.000977,0.2832,0,0.001953,0.00293,0.16113,0,0.004883,0.033203,0.007812,0.006836,0.000977,0,0.000977,0,0,0,0.012695,0.012695,0.006836,0.019531,0.026367,0.024414,0,0,0,0.013672,0.011719,0,0,0.032227,0,0.00293
969,Callicarpa_Bodinieri,0.005859,0.013672,0.023438,0.050781,0.041016,0.015625,0.005859,0,0.005859,0.015625,0.017578,0,0.027344,0.003906,0.005859,0,0.027344,0.019531,0.027344,0.015625,0,0,0,0,0.003906,0.048828,0,0.078125,0.019531,0.072266,0.001953,0.005859,0.015625,0,0.001953,0.021484,0.003906,0.015625,0.015625,0.007812,0.033203,0.042969,0.003906,0.060547,0.017578,0.021484,0.003906,0,0,0,0.013672,0,0.048828,0.023438,0.001953,0,0.009766,0.011719,0.039062,0.025391,0,0,0.005859,0.001953,0.0010871,0.0010192,0.00095083,0.00088369,0.00081977,0.00076401,0.0007068,0.0006546,0.00060441,0.00055635,0.00051112,0.00046497,0.00042745,0.00039162,0.00036939,0.00035358,0.00035001,0.00035113,0.00036529,0.0003877,0.00041086,0.00044322,0.00048293,0.00052541,0.00056934,0.00062188,0.00067402,0.00072836,0.00078467,0.00084328,0.00090637,0.000973,0.0010214,0.00095666,0.00089205,0.00082948,0.00077208,0.00071843,0.00066262,0.00060504,0.00055033,0.00049866,0.00044943,0.00040338,0.00035739,0.0003327,0.0003148,0.00030651,0.00031766,0.00033923,0.00036238,0.00039591,0.00043438,0.00047957,0.00052787,0.00057993,0.00063483,0.00068905,0.00074411,0.00080095,0.00086011,0.00092073,0.00098496,0.001052,0,0.052734,0,0,0,0.037109,0.009766,0,0.11621,0,0,0,0.015625,0.041992,0,0,0.057617,0,0.021484,0.022461,0,0.001953,0.077148,0.010742,0,0,0,0,0.064453,0.014648,0.074219,0,0,0,0.004883,0,0,0.004883,0,0.004883,0,0.011719,0,0,0.0625,0,0.03125,0,0.040039,0.032227,0,0.001953,0.003906,0.035156,0,0,0.013672,0,0.076172,0,0,0,0.057617,0.000977
970,Populus_Adenopoda,0.007812,0.009766,0.054688,0.035156,0.011719,0.001953,0.033203,0,0.005859,0.019531,0.013672,0.003906,0.035156,0.001953,0.013672,0,0.011719,0.037109,0.003906,0.019531,0.005859,0,0,0.007812,0,0.037109,0,0.046875,0.042969,0.064453,0.001953,0,0.021484,0,0.009766,0.015625,0.046875,0.007812,0.019531,0.003906,0.005859,0.017578,0,0.037109,0.029297,0.011719,0.001953,0.001953,0,0.005859,0.013672,0,0.039062,0.005859,0.046875,0,0.027344,0.015625,0.048828,0.007812,0.007812,0,0.019531,0.003906,0.00064865,0.00066523,0.00061246,0.0006399,0.00069177,0.0006804,0.00069255,0.00063592,0.00066475,0.00068016,0.00069491,0.00073157,0.00071078,0.00069236,0.00069703,0.00072591,0.00069571,0.00066447,0.0007157,0.0006869,0.00067265,0.0006732,0.00067125,0.0006585,0.00065085,0.00064509,0.00061821,0.00063817,0.00063424,0.00065034,0.00065063,0.00065423,0.00064574,0.00065647,0.00064251,0.00064414,0.00066171,0.00067651,0.00067992,0.00074672,0.00083548,0.00077954,0.00069318,0.00069021,0.00069329,0.00068792,0.00066977,0.000666,0.00067526,0.00067706,0.00068011,0.00066743,0.00067102,0.00065116,0.00065916,0.00065051,0.00065194,0.00065282,0.0006383,0.00062177,0.00064792,0.00062555,0.00065034,0.00064179,0,0,0,0,0,0,0,0,0,0.004883,0.018555,0,0,0,0.37793,0,0,0,0.006836,0,0,0,0,0.001953,0,0.052734,0,0,0.000977,0,0.004883,0,0.010742,0,0,0,0.038086,0,0,0.001953,0,0,0,0,0,0,0,0,0,0,0,0,0.003906,0,0,0,0,0.030273,0,0.3457,0,0.10059,0,0
